,id,title,genre_ids,vote_average,vote_count,poster_path
150,852592,Centauro,"['Action', 'Crime', 'Thriller']",6.4,88,/t/p/w94_and_h141_bestv2/wOx97MJOxEoR38aoya3lopyrlYC.jpg
151,436969,The Suicide Squad,"['Action', 'Comedy', 'Adventure']",7.6,6459,/t/p/w94_and_h141_bestv2/1FiLuxuowOusZAG1vvI4TorMuNG.jpg
152,912826,Rubius X,['Documentary'],8.5,103,/t/p/w94_and_h141_bestv2/k6KAAVebtdVb0FRU2PWqYLnhgRA.jpg
153,646385,Scream,"['Horror', 'Mystery', 'Thriller']",6.8,1553,/t/p/w94_and_h141_bestv2/j2lndg3r6pshxFJyDJZnn50EklS.jpg
154,1003995,Enfermo Amor,"['Comedy', 'Romance', 'Drama']",7.3,22,/t/p/w94_and_h141_bestv2/poYR8Z9jzOPN1rOCSTVk0ioGQtz.jpg
155,916821,Gasoline Alley,"['Action', 'Thriller', 'Crime', 'Mystery']",5.3,66,/t/p/w94_and_h141_bestv2/ews3l3v7JYLtBS5ansZrXsXLMzl.jpg
156,632727,Texas Chainsaw Massacre,"['Horror', 'Thriller']",5.3,880,/t/p/w94_and_h141_bestv2/xVT66OFGCoHXWEzmapPNS1rFX0J.jpg
157,897424,Dark Cloud,"['Science Fiction', 'Horror', 'Thriller']",6.7,54,/t/p/w94_and_h141_bestv2/q1ngkvPCnOYKeyNZjg8QqvaSnuZ.jpg
158,299534,Avengers: Endgame,"['Adventure', 'Science Fiction', 'Action']",8.3,21569,/t/p/w94_and_h141_bestv2/z7ilT5rNN9kDo8JZmgyhM6ej2xv.jpg
159,619803,The Roundup,"['Crime', 'Action']",7.4,47,/t/p/w94_and_h141_bestv2/dZmwqJdSRXZdRYss5UrVMnKhBcx.jpg
160,696806,The Adam Project,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",7.1,2786,/t/p/w94_and_h141_bestv2/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg
161,671,Harry Potter and the Philosopher's Stone,"['Adventure', 'Fantasy']",7.9,23045,/t/p/w94_and_h141_bestv2/unEtC8uWn2lcQLnwKG9PZJX0h0c.jpg
162,892527,King,"['Adventure', 'Comedy', 'Family']",6.9,65,/t/p/w94_and_h141_bestv2/kEyi52oFS45X5sb78kAMnfrenxm.jpg
163,24428,The Avengers,"['Science Fiction', 'Action', 'Adventure']",7.7,27342,/t/p/w94_and_h141_bestv2/1uHRkB2Q00Y4i7I7KNd0jGi4OmY.jpg
164,395,AVP: Alien vs. Predator,"['Adventure', 'Science Fiction', 'Action', 'Horror']",5.9,3571,/t/p/w94_and_h141_bestv2/itM0X4v64YVZ8pKEaLt3iikjQ6x.jpg
165,674,Harry Potter and the Goblet of Fire,"['Adventure', 'Fantasy', 'Family']",7.8,17557,/t/p/w94_and_h141_bestv2/h6BhNwNXg0IEbs2PoWfCX9QEvgl.jpg
166,855433,Escape Room: La Película,"['Horror', 'Comedy', 'Thriller']",5.7,13,/t/p/w94_and_h141_bestv2/bsT3usCK8nTFa6MMiysx2A6gTZX.jpg
167,939475,Too Old for Fairy Tales,"['Family', 'Comedy']",6.6,22,/t/p/w94_and_h141_bestv2/mwT58VqFZyAeQbscfynxtroqaft.jpg
168,613504,After We Collided,"['Romance', 'Drama']",7.3,4650,/t/p/w94_and_h141_bestv2/d45gDeSa3eDpYo2Aj6AJ7SeHx0t.jpg
169,34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,"['Animation', 'Science Fiction', 'Action']",7.2,666,/t/p/w94_and_h141_bestv2/pYfYIdlGN5ni1zhh0Xc7Y1sf0x6.jpg
170,955740,Dakota,"['Family', 'Adventure']",6.1,11,/t/p/w94_and_h141_bestv2/j3eUOPUoDwkupwTPTDk6ESqrzGt.jpg
171,537915,After,"['Romance', 'Drama']",7.2,7185,/t/p/w94_and_h141_bestv2/zTZ7Q9mAwBQoYaR8HgGbmBNp6AC.jpg
172,7445,Brothers,"['Drama', 'Thriller', 'War']",7.2,2403,/t/p/w94_and_h141_bestv2/8Sk3EAx1JV4wuzbsI1UjMosHPJM.jpg
173,785985,The Takedown,"['Comedy', 'Action']",6.0,312,/t/p/w94_and_h141_bestv2/pWcl4loN8V6gRtQRKeCv3todGD2.jpg
174,820232,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,"['Action', 'Animation', 'Fantasy']",8.6,41,/t/p/w94_and_h141_bestv2/3vlBg3kTsHioTy7owIDXFHNXBNk.jpg
175,754609,Mrs. Harris Goes to Paris,"['Comedy', 'Drama']",7.7,33,/t/p/w94_and_h141_bestv2/x37ixiGQr3I6tERKb5OJfx0d0RV.jpg
176,992187,Chip and Potato: Chip's Holiday,['Animation'],5.3,6,/t/p/w94_and_h141_bestv2/iDN3jf36vSfGnYu0YnsdaEpNAoU.jpg
177,762504,Nope,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",7.1,171,/t/p/w94_and_h141_bestv2/52McjY2vAEiF0lJe8iBdOBNuyok.jpg
178,810171,The Valet,"['Comedy', 'Romance']",7.8,325,/t/p/w94_and_h141_bestv2/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg
179,952217,King Tweety,"['Animation', 'Comedy', 'Family']",7.4,40,/t/p/w94_and_h141_bestv2/jJatuRAVIsxAIszL3QTxrbIzxzc.jpg
180,818647,Through My Window,"['Drama', 'Romance']",7.5,2184,/t/p/w94_and_h141_bestv2/6gg7fvKc1ZxP9yCczweSxIGYp4S.jpg
181,587272,Father There Is Only One,['Comedy'],7.6,519,/t/p/w94_and_h141_bestv2/bb7mPVCKVPGFM0NTqd5JmqqI4gu.jpg
182,672,Harry Potter and the Chamber of Secrets,"['Adventure', 'Fantasy']",7.7,18571,/t/p/w94_and_h141_bestv2/sfs4U6XpiKFngbbSzrpZbkM1ySI.jpg
183,864116,A Day to Die,"['Action', 'Thriller', 'Crime']",6.3,131,/t/p/w94_and_h141_bestv2/fJ6GxI6xGYOH2nYykH1xJ9fjJ8u.jpg
184,843243,Fate/kaleid liner Prisma☆Illya: Licht Nameless Girl,"['Action', 'Animation', 'Fantasy']",0.0,0,/t/p/w94_and_h141_bestv2/1HLRRAvUgUNweE5wscnB2kcZnXh.jpg
185,746333,Superwho?,"['Comedy', 'Action']",6.1,196,/t/p/w94_and_h141_bestv2/mSToZn1k31NCh6UOfQGPUnmDOyP.jpg
186,913205,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,"['Animation', 'Action', 'Comedy']",6.9,56,/t/p/w94_and_h141_bestv2/3Hnhf1FqVGnh20hKlHbiRvHhB5b.jpg
187,399566,Godzilla vs. Kong,"['Action', 'Fantasy', 'Science Fiction']",7.8,8113,/t/p/w94_and_h141_bestv2/sqo672rKMXiLRC5kVcGvBRebkp.jpg
188,550988,Free Guy,"['Comedy', 'Adventure', 'Science Fiction']",7.7,6110,/t/p/w94_and_h141_bestv2/sEYyQ4lW43jg77yTiTSRUNVdtMc.jpg
189,892153,Tom and Jerry Cowboy Up!,"['Animation', 'Comedy', 'Family', 'Western']",6.9,373,/t/p/w94_and_h141_bestv2/muIaHotSaSUQr0KZCIJOYQEe7y2.jpg
190,767,Harry Potter and the Half-Blood Prince,"['Adventure', 'Fantasy']",7.7,16441,/t/p/w94_and_h141_bestv2/fHfnrfpQXt91XN4XBh9DMDFuYdq.jpg
191,673,Harry Potter and the Prisoner of Azkaban,"['Adventure', 'Fantasy']",8.0,18265,/t/p/w94_and_h141_bestv2/anwNl1xbzXoj5Ax1nVw3WoDzHlw.jpg
192,639721,The Addams Family 2,"['Animation', 'Adventure', 'Comedy', 'Family']",7.1,908,/t/p/w94_and_h141_bestv2/oF80bdLeRri6PFm0yAT0gRNQoDG.jpg
193,585,"Monsters, Inc.","['Animation', 'Comedy', 'Family']",7.8,15791,/t/p/w94_and_h141_bestv2/fnDLrtEoIrxTCWUvuurMzOzQGpQ.jpg
194,67203,Arctic Predator,"['Action', 'Science Fiction', 'Thriller']",5.6,33,/t/p/w94_and_h141_bestv2/gK3HXe2Edg0jASvtwCSerU8hG84.jpg
195,979163,Beyond Infinity: Buzz and the Journey to Lightyear,['Documentary'],7.1,191,/t/p/w94_and_h141_bestv2/3dhQksZrIeRYP8jbB0J1SLW6HVW.jpg
196,497698,Black Widow,"['Action', 'Adventure', 'Science Fiction']",7.4,7965,/t/p/w94_and_h141_bestv2/oPMAUqhwQf9mLCU5xEGPv33lAJO.jpg
197,589761,Chernobyl: Abyss,"['Drama', 'History', 'Adventure']",6.2,382,/t/p/w94_and_h141_bestv2/9SSszIQFoJ7dW8ORCw9mWYCGi17.jpg
198,12445,Harry Potter and the Deathly Hallows: Part 2,"['Fantasy', 'Adventure']",8.1,17570,/t/p/w94_and_h141_bestv2/ehUeFvQeo8Vr2aDIKLsLbC8okcw.jpg
199,385128,F9,"['Action', 'Crime', 'Thriller']",7.2,5577,/t/p/w94_and_h141_bestv2/tVkqaX34vKpprUn5As1kJeYPunr.jpg
200,50014,The Help,['Drama'],8.2,6614,/t/p/w94_and_h141_bestv2/qMVZtwZIU9oussRb8al2Gb0YPQL.jpg
201,682908,Nice Sister-In-Law 3,['Romance'],0.0,0,/t/p/w94_and_h141_bestv2/nW3ZaX4dOkJp5ZkmIbRRMkCT7i0.jpg
202,937013,The Mystic Nine: Begonia from Qingshan,"['Action', 'Mystery', 'Adventure']",4.4,5,/t/p/w94_and_h141_bestv2/cVWYG9W7jNaElA4U7naT6o9JhdF.jpg
203,529203,The Croods: A New Age,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",7.6,3065,/t/p/w94_and_h141_bestv2/rwRh4fHnAWpQyOYTBHkOac0aSmP.jpg
204,798223,Recurrence,"['Thriller', 'Crime', 'Drama']",5.5,51,0
205,987337,The Wonderful Summer of Mickey Mouse,"['Animation', 'Comedy']",6.1,8,/t/p/w94_and_h141_bestv2/9sdmCWZlLwFF4GbohSQxlD24g6m.jpg
206,933886,Dos más dos,['Comedy'],6.8,28,/t/p/w94_and_h141_bestv2/pcjTf0tBJoGwJQbdai4GmX8d1Om.jpg
207,99861,Avengers: Age of Ultron,"['Action', 'Adventure', 'Science Fiction']",7.3,20199,/t/p/w94_and_h141_bestv2/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg
208,527774,Raya and the Last Dragon,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",8.0,5501,/t/p/w94_and_h141_bestv2/oAlenJMD8DgsLNDRzWsdK6674e6.jpg
209,685274,Mobile Suit Gundam Hathaway,"['Animation', 'Action', 'Drama', 'Science Fiction']",7.5,95,/t/p/w94_and_h141_bestv2/6gw8onh4FKsruBA7Oouv01EFxzn.jpg
210,668742,Father There Is Only One 2,"['Comedy', 'Family']",7.5,397,/t/p/w94_and_h141_bestv2/rwPb2AfNzQXjb8sUM6mCzMvN5T3.jpg
211,895953,Beyond the Summit,"['Drama', 'Adventure', 'Thriller']",6.0,5,0
212,354912,Coco,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']",8.2,15999,/t/p/w94_and_h141_bestv2/6AANwKhjIEVyya95oW4IA6joL1Z.jpg
213,833593,2037,"['Family', 'Drama']",5.7,3,/t/p/w94_and_h141_bestv2/5wXh45jlBPYnVhobxJM1vUQ0wfS.jpg
214,589754,The Last Warrior: Root of Evil,"['Fantasy', 'Adventure', 'Comedy']",7.0,114,/t/p/w94_and_h141_bestv2/5VJSIAhSn4qUsg5nOj4MhQhF5wQ.jpg
215,632357,The Unholy,"['Horror', 'Mystery']",6.7,1693,/t/p/w94_and_h141_bestv2/bShgiEQoPnWdw4LBrYT5u18JF34.jpg
216,818750,The In Between,"['Romance', 'Science Fiction', 'Drama']",7.3,404,/t/p/w94_and_h141_bestv2/qcOFxYpBvU8LwaMyKdjCoP7y7we.jpg
217,770509,The Nights Belong to Monsters,"['Fantasy', 'Drama']",5.4,4,/t/p/w94_and_h141_bestv2/cYNfI1WHxMm0JhCXEX9qUUOv8C3.jpg
218,12444,Harry Potter and the Deathly Hallows: Part 1,"['Adventure', 'Fantasy']",7.8,16306,/t/p/w94_and_h141_bestv2/lOXvz8HrgOkp7AXGQp1APKeZqag.jpg
219,379686,Space Jam: A New Legacy,"['Family', 'Animation', 'Comedy', 'Science Fiction']",7.0,3246,/t/p/w94_and_h141_bestv2/bWgZVEUc3V2Yd1Tz4jdsy6jULv4.jpg
220,293660,Deadpool,"['Action', 'Adventure', 'Comedy']",7.6,27130,/t/p/w94_and_h141_bestv2/bzpAD4rd40zZYoh6Lqzrz1O1xh4.jpg
221,703771,Deathstroke: Knights & Dragons - The Movie,"['Animation', 'Action', 'Adventure', 'Science Fiction']",6.9,358,/t/p/w94_and_h141_bestv2/vFIHbiy55smzi50RmF8LQjmpGcx.jpg
222,126963,Dragon Ball Z: Battle of Gods,"['Animation', 'Action', 'Science Fiction']",6.8,1243,/t/p/w94_and_h141_bestv2/7AuK9jwCSpt9bgwPjskGRMA5qhP.jpg
223,919689,War of the Worlds: Annihilation,"['Science Fiction', 'Action']",5.5,58,/t/p/w94_and_h141_bestv2/jkkyb7uayYSKfjYGjLtRL8o0nmK.jpg
224,504827,The Bob's Burgers Movie,"['Animation', 'Adventure', 'Comedy']",7.0,126,/t/p/w94_and_h141_bestv2/AvV2nHEDQMWuRqAUrpcx2fB97CB.jpg
225,284053,Thor: Ragnarok,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",7.6,18069,/t/p/w94_and_h141_bestv2/jwswXltzpGaKZCtz1CiDjXHQYAs.jpg
226,816977,They/Them,"['Horror', 'Thriller']",5.6,58,/t/p/w94_and_h141_bestv2/85TJ4udfUOwFIlvQL6EMFvvbvN5.jpg
227,482321,Ron's Gone Wrong,"['Animation', 'Science Fiction', 'Family', 'Comedy']",8.1,1356,/t/p/w94_and_h141_bestv2/ljYdrF1faaWbzcrZuQ6BTqfVHcS.jpg
228,755433,The Monster at the End of This Story,"['Family', 'Animation']",3.0,3,/t/p/w94_and_h141_bestv2/aX5MQmEF6ZNVAVdfWrz8IAVZvBB.jpg
229,753232,The Commando,"['Action', 'Crime', 'Thriller']",6.2,84,/t/p/w94_and_h141_bestv2/paA9xEnHqBVZLElBpPvhTBjmnT.jpg
230,839678,Unhuman,"['Horror', 'Comedy']",5.5,30,/t/p/w94_and_h141_bestv2/a0YCxxFhZSczKrw3FHDV0nTyHb5.jpg
231,14836,Coraline,"['Animation', 'Family', 'Fantasy']",7.8,5947,/t/p/w94_and_h141_bestv2/iGp4wBc0ZBVFd2HPicyDgl6Pn1r.jpg
232,39108,Dragon Ball Z: Wrath of the Dragon,"['Animation', 'Action', 'Science Fiction']",7.2,520,/t/p/w94_and_h141_bestv2/3UwYKS0w6V375bYsYftuaCciFwn.jpg
233,276907,Legend,"['Crime', 'Thriller']",7.0,3113,/t/p/w94_and_h141_bestv2/At85DnxWNh2SAdmlHRoSRhaKQuv.jpg
234,592350,My Hero Academia: Heroes Rising,"['Animation', 'Action', 'Fantasy', 'Adventure']",8.3,950,/t/p/w94_and_h141_bestv2/x3BYGVio05n4Atdzc5WTmJpV7CY.jpg
235,10195,Thor,"['Adventure', 'Fantasy', 'Action']",6.8,18621,/t/p/w94_and_h141_bestv2/f99ngOw3HByxzT85EgUdd7MF8c4.jpg
236,745376,"Hello, Goodbye, and Everything in Between","['Romance', 'Drama']",6.1,94,/t/p/w94_and_h141_bestv2/xyGsnp4Ld5PmJYYWnfuYYoENhHt.jpg
237,438631,Dune,"['Science Fiction', 'Adventure']",7.9,7471,/t/p/w94_and_h141_bestv2/wv22frLmCpXDRjKj4MWFwa4eTOK.jpg
238,606856,Togo,"['Adventure', 'Family']",8.2,1546,/t/p/w94_and_h141_bestv2/5YZ8JKV8i437z6O4YQ2IEzcSlsD.jpg
239,520763,A Quiet Place Part II,"['Science Fiction', 'Thriller', 'Horror']",7.6,4588,/t/p/w94_and_h141_bestv2/6DoKA0l2TaHvw9BbP6YbMuAnxV3.jpg
240,400160,The SpongeBob Movie: Sponge on the Run,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",7.6,2501,/t/p/w94_and_h141_bestv2/fVALNXS9jgVKUNerF9C0X9i4EP5.jpg
241,1865,Pirates of the Caribbean: On Stranger Tides,"['Adventure', 'Action', 'Fantasy']",6.5,12191,/t/p/w94_and_h141_bestv2/osJVVjkHmoO5WoJfbBsImYrKWIb.jpg
242,698508,Redeeming Love,"['Drama', 'History', 'Romance']",7.9,108,/t/p/w94_and_h141_bestv2/fiwiBgJNkRoDA1snWnPNxXVv4R.jpg
243,776305,Belle,"['Animation', 'Drama', 'Science Fiction', 'Music']",8.0,407,/t/p/w94_and_h141_bestv2/qCK00C3L0bM5jphoYU0gFpG3Hly.jpg
244,926899,The House,"['Animation', 'Drama', 'Comedy', 'Horror', 'Fantasy']",7.0,696,/t/p/w94_and_h141_bestv2/iZjMFSKCrleKolC1gYcz5Rs8bk1.jpg
245,920143,The Trip 6,['Comedy'],7.2,60,/t/p/w94_and_h141_bestv2/5vSFW0rxMDZg8j5cr0JICBDSrGM.jpg
246,198663,The Maze Runner,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",7.2,14836,/t/p/w94_and_h141_bestv2/bL0bBepUCLFcCj2ATFD40FbyDEl.jpg
247,451048,Jungle Cruise,"['Action', 'Adventure', 'Fantasy']",7.5,4497,/t/p/w94_and_h141_bestv2/dhzaUc8AFg5v8nbCfHHto2vqGHU.jpg
248,8587,The Lion King,"['Family', 'Animation', 'Drama']",8.3,15592,/t/p/w94_and_h141_bestv2/9Y048zYw66TWvpUtsiNK0uReiVX.jpg
249,783461,Looop Lapeta,"['Action', 'Comedy', 'Crime']",6.3,47,/t/p/w94_and_h141_bestv2/onGdT8sYi89drvSJyEJnft97rOq.jpg
250,938596,Bull Shark,['Horror'],5.4,41,/t/p/w94_and_h141_bestv2/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg
251,21208,Orphan,"['Horror', 'Thriller', 'Mystery']",7.0,4213,/t/p/w94_and_h141_bestv2/qnxFyxf0PMyt3hudElCOREiJsM2.jpg
252,259693,The Conjuring 2,"['Horror', 'Thriller']",7.3,6955,/t/p/w94_and_h141_bestv2/RTmoz2DYYOPDnTKGqkJDWKdcd6.jpg
253,862,Toy Story,"['Animation', 'Adventure', 'Family', 'Comedy']",8.0,15699,/t/p/w94_and_h141_bestv2/9XFrhkHRYw3AmCZwQX4G2gOwVB0.jpg
254,138843,The Conjuring,"['Horror', 'Thriller']",7.5,9601,/t/p/w94_and_h141_bestv2/pWpTToZ32bG09PaZ1rvYG5mpOyV.jpg
255,637649,Wrath of Man,"['Action', 'Crime', 'Thriller']",7.7,3813,/t/p/w94_and_h141_bestv2/vNwYPtCDETrSkiBXsoiMFR9L6Do.jpg
256,675,Harry Potter and the Order of the Phoenix,"['Adventure', 'Fantasy', 'Mystery']",7.7,16637,/t/p/w94_and_h141_bestv2/LcI8YBTxxsVVfxyJPkTM4nsFS6.jpg
257,829358,Queen of Spades,['Horror'],6.5,64,/t/p/w94_and_h141_bestv2/4IKBzVBPLXu9p5cfEfdJjHdlafV.jpg
258,808,Shrek,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",7.7,14168,/t/p/w94_and_h141_bestv2/hABnmgdAU3u6Nu61b9GUGaOseVl.jpg
259,676705,Pil's Adventures,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",6.8,108,/t/p/w94_and_h141_bestv2/8Ju4ufMQT8WdCZHRF5ZdNg0Agk.jpg
260,315635,Spider-Man: Homecoming,"['Action', 'Adventure', 'Science Fiction', 'Drama']",7.4,18945,/t/p/w94_and_h141_bestv2/nS8700DvlmXBVX0UqZZwnCcFB1X.jpg
261,24021,The Twilight Saga: Eclipse,"['Adventure', 'Fantasy', 'Drama', 'Romance']",6.2,7624,/t/p/w94_and_h141_bestv2/9FiYRPWcGsKJZRVyuev6Tn6kBiV.jpg
262,602223,The Forever Purge,"['Horror', 'Action', 'Thriller']",7.2,1848,/t/p/w94_and_h141_bestv2/bZrStEjqKMRCywomPZiPkOWZpXL.jpg
263,774741,Diary of a Wimpy Kid,"['Animation', 'Comedy', 'Family']",6.4,255,/t/p/w94_and_h141_bestv2/5lR8wWs3nkQZ1Fx1xHBM2SwUCNi.jpg
264,75624,Naruto Shippuden the Movie: Blood Prison,"['Thriller', 'Animation', 'Action', 'Comedy', 'Horror', 'Mystery']",7.2,383,0
265,890656,Fistful of Vengeance,"['Action', 'Crime', 'Fantasy']",5.5,201,/t/p/w94_and_h141_bestv2/3cccEF9QZgV9bLWyupJO41HSrOV.jpg
266,843847,Jerry & Marge Go Large,"['Comedy', 'Drama']",6.9,69,/t/p/w94_and_h141_bestv2/bbBGSm1kjgmZ0O3bPUQIbA0xlKQ.jpg
267,474350,It Chapter Two,"['Horror', 'Fantasy']",6.9,7116,/t/p/w94_and_h141_bestv2/kkkS7NYPY4QZcZY6vfkAx0vjJRa.jpg
268,755566,Day Shift,"['Action', 'Fantasy', 'Horror']",6.7,39,/t/p/w94_and_h141_bestv2/8utntaGYeQI5NDKgnA5ioIMW92w.jpg
269,760868,Black Crab,"['Action', 'Thriller']",6.3,544,/t/p/w94_and_h141_bestv2/mcIYHZYwUbvhvUt8Lb5nENJ7AlX.jpg
270,177572,Big Hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",7.7,13846,/t/p/w94_and_h141_bestv2/b7pVujY0zLImUyCg1w7YNmh3tLf.jpg
271,429617,Spider-Man: Far from Home,"['Action', 'Adventure', 'Science Fiction']",7.5,12950,/t/p/w94_and_h141_bestv2/742vR63T1AcXzYwHypQpzZd89vh.jpg
272,937337,What a Father!,"['Comedy', 'Family', 'Romance']",8.4,120,/t/p/w94_and_h141_bestv2/wGcxQDM60CDgKeBzsCg0pV6RAyW.jpg
273,50620,The Twilight Saga: Breaking Dawn - Part 2,"['Adventure', 'Fantasy', 'Drama', 'Romance']",6.5,7786,/t/p/w94_and_h141_bestv2/Akxxrqg1Zb6pLvj3MxlHCNFWDf0.jpg
274,870671,The Hunting,['Horror'],4.8,27,/t/p/w94_and_h141_bestv2/kvhrltQIRp1u84ao9uj52YPaWNY.jpg
275,820511,Ripper Untold,['Horror'],6.3,102,/t/p/w94_and_h141_bestv2/eJ0q6GIac00TvanshEDREQ79mpz.jpg
276,1930,The Amazing Spider-Man,"['Action', 'Adventure', 'Fantasy']",6.7,15160,/t/p/w94_and_h141_bestv2/egsgKNPmMahQgNhmmYxiMVbLPrC.jpg
277,846250,Fire Island,"['Comedy', 'Romance']",7.0,94,/t/p/w94_and_h141_bestv2/2vVUdYoqUX5rK8plxPGERGGjQLI.jpg
278,821494,Last Film Show,['Drama'],5.0,4,/t/p/w94_and_h141_bestv2/btE5TxACspwSxqva9yAVdfOnJGB.jpg
279,609972,Paranormal Activity: Next of Kin,"['Horror', 'Mystery', 'Thriller']",6.4,399,/t/p/w94_and_h141_bestv2/bXAVveHiLotZbWdg3PKGhAzxYKP.jpg
280,829920,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,"['Animation', 'Action', 'Adventure', 'Fantasy']",6.4,14,/t/p/w94_and_h141_bestv2/l7lOlBQ2Llpqhlozoad6Is6D3gJ.jpg
281,631843,Old,"['Thriller', 'Mystery', 'Horror']",6.5,2939,/t/p/w94_and_h141_bestv2/hyy0g2Lt9rHoP7qwdCnJYGksu7h.jpg
282,760926,Gold,"['Thriller', 'Action']",6.3,343,/t/p/w94_and_h141_bestv2/pP6jFvKSFIftsgPkeNMN1zYdXlf.jpg
283,39101,Dragon Ball Z: The Tree of Might,"['Action', 'Animation', 'Science Fiction']",6.5,427,/t/p/w94_and_h141_bestv2/bZaiMfPwV1A9CCLfKn4bGOHDXgF.jpg
284,505262,My Hero Academia: Two Heroes,"['Animation', 'Action', 'Adventure', 'Fantasy']",8.0,785,/t/p/w94_and_h141_bestv2/3coOIbsmeYwhLshMXHUrwtdhzDa.jpg
285,373879,One Piece: Adventure of Nebulandia,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",7.6,127,/t/p/w94_and_h141_bestv2/xdu9XJSHT835OoChOiwEgi9Uzjf.jpg
286,610253,Halloween Kills,"['Horror', 'Thriller']",6.7,1865,/t/p/w94_and_h141_bestv2/87R745i8LjYlHLEPoVUswZCFwQb.jpg
287,916964,Targeted,['Thriller'],6.3,5,0
288,775943,Tarumama,"['Horror', 'Drama']",4.6,26,/t/p/w94_and_h141_bestv2/yDCIUtqZDc9JCKuxRGiqwMuDjUE.jpg
289,876716,Ciao Alberto,"['Animation', 'Comedy', 'Family', 'Fantasy']",7.5,515,/t/p/w94_and_h141_bestv2/zAZScO0Tmxziei2k5RbnytOizKF.jpg
290,118406,Road to Ninja: Naruto the Movie,"['Animation', 'Fantasy', 'Action']",7.6,714,/t/p/w94_and_h141_bestv2/lFK2QMv9BWDxVDpWt47SUzJAvur.jpg
291,671318,¿Y cómo es él?,['Comedy'],7.4,154,/t/p/w94_and_h141_bestv2/561TUe0s63tKVMMj9IZznGNoWLH.jpg
292,591273,Fear Street: 1994,"['Mystery', 'Horror', 'Fantasy']",6.8,1663,/t/p/w94_and_h141_bestv2/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg
293,597208,Nightmare Alley,"['Crime', 'Drama', 'Thriller']",7.0,1884,/t/p/w94_and_h141_bestv2/deXmuqfCyXRVbwdSMo5sctgXh1i.jpg
294,928381,Restless,"['Action', 'Thriller', 'Crime']",6.1,279,/t/p/w94_and_h141_bestv2/R1q0Rea8cvckR35nSM5ooQ0DrJ.jpg
295,38234,Undisputed III: Redemption,"['Action', 'Thriller']",7.6,658,/t/p/w94_and_h141_bestv2/g8KB77SPA7SyU8eid6TAEpt9skU.jpg
296,591274,Fear Street: 1978,"['Mystery', 'Horror', 'Fantasy']",7.3,1363,/t/p/w94_and_h141_bestv2/5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg
297,744,Top Gun,"['Action', 'Drama']",7.0,6183,/t/p/w94_and_h141_bestv2/jeqXUwNilvNqNXqAHsdwm5pEfae.jpg
298,61979,Three Steps Above Heaven,"['Romance', 'Drama']",7.8,2533,/t/p/w94_and_h141_bestv2/fcFz2xEZodKOxHDn9DazxPYHDSc.jpg
299,568620,Snake Eyes: G.I. Joe Origins,"['Action', 'Adventure']",6.7,1191,/t/p/w94_and_h141_bestv2/fYH6tztMcuiuvLCuPTudml1JDGT.jpg
300,522402,Finch,"['Science Fiction', 'Drama', 'Adventure']",8.0,2473,/t/p/w94_and_h141_bestv2/sEtufih1vtfN2I0OHm7GFxMAjJN.jpg
301,1001465,Doblemente Embarazada 2,['Comedy'],7.1,23,/t/p/w94_and_h141_bestv2/mNkAOFyb4TV2gTSc92jx2O9evtj.jpg
302,76338,Thor: The Dark World,"['Action', 'Adventure', 'Fantasy']",6.6,15175,/t/p/w94_and_h141_bestv2/aKnEwByCjXHpRoyOlSwYfmr9d5D.jpg
303,698128,Dual,"['Science Fiction', 'Thriller']",6.2,105,/t/p/w94_and_h141_bestv2/edETkTepfpf8nMcG66QWijETSMt.jpg
304,833326,Zero Fucks Given,"['Comedy', 'Drama']",6.6,84,/t/p/w94_and_h141_bestv2/wLZ5jijVpOxHuBLmsICKLXwlldu.jpg
305,633802,Dark Spell,"['Romance', 'Horror', 'Thriller']",6.8,111,/t/p/w94_and_h141_bestv2/WGuQkWDIdVXuD49XLqPsvMbPWn.jpg
306,383498,Deadpool 2,"['Action', 'Comedy', 'Adventure']",7.5,14956,/t/p/w94_and_h141_bestv2/kDiOsE2FqZC26ScZDGdkkmlhZGJ.jpg
